name,version,sha256,file,url
ec2-hibinit-agent,1.0.0-0ubuntu11.22.04.5,95182495ac7e1c77ecbb47582f83ade855de4093d361317c5a264ffeedc9f9d8,usr/share/doc/ec2-hibinit-agent/TODO.Debian,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11.22.04.5_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11.22.04.5,46f25c20ab55d9444ba38d57be3d2a456811954310e0e0cb4e0a82baed43ca22,usr/share/doc/ec2-hibinit-agent/changelog.Debian.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11.22.04.5_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11.22.04.5,33dc218823f3107d61c679422fdbf1a28eeb580763e12970fff2762a9ca48b41,usr/share/doc/ec2-hibinit-agent/copyright,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11.22.04.5_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,c6c24a7547813bdff3642497a539808da65db086a23da3844be0fc3b8185c70b,lib/systemd/system/ec2-instance-connect.service,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,6413dc150da574e3f79e4f6285884d95f741b9fa0fc3523e1f5a2cbf8d2a05da,lib/systemd/system/ssh.service.d/ec2-instance-connect.conf,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,73115362e9721c3eb3fd9a33e0b1360d3c3d3eedbf6e01230b36fac21cd55d4c,usr/share/doc/ec2-instance-connect/changelog.Debian.gz,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,e301ead4f5374b1e547ba43aa410e92a300dbc35c0aba3a0323e19873ca2d20b,usr/share/doc/ec2-instance-connect/copyright,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,99dfae2635c71359386f375f17fd7d9ce27f163016494e5fe5adf02262b3d793,usr/share/ec2-instance-connect/eic_curl_authorized_keys,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,43bf4e8e55196ea8087ccf03b8bfaa00fc66ab7fb3429870a8fbbf1f598a4665,usr/share/ec2-instance-connect/eic_harvest_hostkeys,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,741111481693f4d8cfdd4da45200e2eb1feff5b26ba6fb2821b99eaf4154f860,usr/share/ec2-instance-connect/eic_parse_authorized_keys,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ec2-instance-connect,1.1.12%2Bdfsg1-0ubuntu3,f9f68b35d6d8a8e406ea0a4f0954ad237cbd212be429c497a5dff0c9051b361a,usr/share/ec2-instance-connect/eic_run_authorized_keys,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-instance-connect//ec2-instance-connect_1.1.12%2Bdfsg1-0ubuntu3_all.deb
ecj-gcj,3.10.1-2,41b4e4b2f1b9343f1f6caa7117cb8cc13b52bc53b92f066484ec56f5bfbee230,usr/share/lintian/overrides/ecj-gcj,https://mirrors.kernel.org/ubuntu/pool/main/e//ecj//ecj-gcj_3.10.1-2_amd64.deb
ecj-gcj,3.10.1-2,e70ceba4d81bd4c4fb4cf3b765d736d9119470a3cc83fde9c2f511d51085c411,usr/share/doc/ecj-gcj/copyright,https://mirrors.kernel.org/ubuntu/pool/main/e//ecj//ecj-gcj_3.10.1-2_amd64.deb
ecj-gcj,3.10.1-2,2582ab323e75af7db7a281428ffa83f488f57513df41292960001ecaad513779,usr/bin/ecj-gcj,https://mirrors.kernel.org/ubuntu/pool/main/e//ecj//ecj-gcj_3.10.1-2_amd64.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,9b6973a36577eb1babe7b08a07456f08a2de63e3b7b8c3e216586b4aa3136b91,etc/acpi/actions/hibinit-power.sh,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,36a7ecaf68bd7785fb1f6418c29d496ac263e0529409f93e18c32d56c2fc3176,etc/acpi/actions/sleep.sh,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,2b1740d37556cdc23906987db55e3f631acd284159c01b490678e2e4cbcb8c68,etc/acpi/events/hibinit-power,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,467452c1e66c75d966c0746422f1dfc9ccd360f34b5d3b6a730017e87ab24907,etc/acpi/events/hibinit-sleep,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,37f1ca7fdc7d941df9aa1c011072417917e753d8802fe6fece1a15366796d67f,etc/hibinit-config.cfg,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,78cedccce5555f7b08d2b0e444d2c9fa035dda1d4d7f6731dd976fbee4f9f0c5,lib/systemd/system/hibinit-agent.service,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,f0e189f152bf92c9ba6c60556310b4e31f1add442c6c1e55fb8639efdd1ca9af,lib/systemd/system-sleep/hibinit-agent,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,c7935596217bc5f2c94fe1e5ba967ef7dd44c4933c65c422764e592fd40cbe6f,usr/bin/hibinit-agent,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,8ba44c5c6a97998789c0969f3cc0df9f74a42c630dbac17446d669f1a73ad7e8,usr/lib/ec2-hibinit-agent/hibinit-resume,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,4dd880873724a21b0b5565d7131c4730aa436379a51aaf617822e21cb197c5b7,usr/lib/python3/dist-packages/ec2_hibinit_agent-1.0.0.egg-info/PKG-INFO,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
ec2-hibinit-agent,1.0.0-0ubuntu11,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,usr/lib/python3/dist-packages/ec2_hibinit_agent-1.0.0.egg-info/dependency_links.txt,https://mirrors.kernel.org/ubuntu/pool/main/e//ec2-hibinit-agent//ec2-hibinit-agent_1.0.0-0ubuntu11_all.deb
